step_index,time,alpha,acceptance_source,initial_objective,accepted_objective,strict_potential_descent,projected_residual,gauge_increment_residual,optimizer_iterations,optimizer_evaluations,optimizer_reported_success,optimizer_message,callback_count,qualifying_evaluation_index,geometry_finite,geometry_signed_volume,geometry_relative_volume,geometry_minimum_face_area_ratio,geometry_minimum_orientation_cosine,geometry_flipped_face_count,geometry_degenerate_face_count
102,2.04,0.10000000000000001,objective_evaluation_physical_gate,0.0010659742502468897,0.0010603385530514944,1,9.3758527956907713e-09,2.4918887237139583e-20,61,69,0,physical_gate_reached_during_objective_evaluation,61,69,1,0.30002608811554338,1.0001057168050655,0.62811696622741575,0.99330083215338882,0,0
103,2.0600000000000001,0.10000000000000001,objective_evaluation_physical_gate,0.0010549041375009943,0.0010496401160030088,1,9.129873987388122e-09,1.6245928940254829e-20,62,73,0,physical_gate_reached_during_objective_evaluation,62,73,1,0.30002600696190868,1.0001054462878765,0.62108005633656882,0.99335281665180142,0,0
104,2.0800000000000001,0.10000000000000001,objective_evaluation_physical_gate,0.0010445250438783278,0.0010395430412728718,1,7.4615682096495902e-09,1.3320959206233848e-20,60,69,0,physical_gate_reached_during_objective_evaluation,60,69,1,0.30002544385500657,1.0001035692296663,0.6141107971375579,0.99340321620289507,0,0
105,2.1000000000000001,0.10000000000000001,objective_evaluation_physical_gate,0.0010346819503403884,0.0010299319179051794,1,9.1441656684417797e-09,2.3045223358735301e-20,59,66,0,physical_gate_reached_during_objective_evaluation,59,66,1,0.30002462920378037,1.0001008536746503,0.60720617745462457,0.99345209600934004,0,0
106,2.1200000000000001,0.10000000000000001,objective_evaluation_physical_gate,0.0010252848602928441,0.0010207338337020057,1,8.8165772862464693e-09,1.3162832687675294e-20,59,66,0,physical_gate_reached_during_objective_evaluation,59,66,1,0.30002368745702773,1.0000977144599339,0.60036949744966561,0.993499682306064,0,0
107,2.1400000000000001,0.10000000000000001,objective_evaluation_physical_gate,0.0010162729015207872,0.0010118967930147118,1,9.3541732572624079e-09,1.2135260139618893e-20,58,68,0,physical_gate_reached_during_objective_evaluation,58,68,1,0.3000226869565667,1.0000943793958499,0.59360677139851659,0.99354618516205173,0,0
108,2.1600000000000001,0.10000000000000001,objective_evaluation_physical_gate,0.0010076008922780006,0.0010033810242681825,1,7.6858936296409892e-09,1.4827137591237648e-20,59,71,0,physical_gate_reached_during_objective_evaluation,59,71,1,0.30002166568288541,1.0000909750863995,0.58692480372334532,0.99359176393545379,0,0
109,2.1800000000000002,0.10000000000000001,objective_evaluation_physical_gate,0.00099923347627138299,0.00099515485438436018,1,9.8484259799292615e-09,1.311821375831692e-20,57,67,0,physical_gate_reached_during_objective_evaluation,57,67,1,0.30002064487544833,1.000087572331126,0.58033023799249339,0.99363653111600669,0,0
110,2.2000000000000002,0.10000000000000001,objective_evaluation_physical_gate,0.0009911421043577234,0.00098719241693694701,1,7.8324364282278316e-09,7.8923702759066907e-21,59,67,0,physical_gate_reached_during_objective_evaluation,59,67,1,0.30001963635361611,1.0000842105286365,0.57382911462596864,0.99368056389038806,0,0
111,2.2200000000000002,0.10000000000000001,objective_evaluation_physical_gate,0.00098330323701420756,0.00097947220626453248,1,8.4746750563803944e-09,1.5927023378612563e-20,57,67,0,physical_gate_reached_during_objective_evaluation,57,67,1,0.30001864658936639,1.0000809112525948,0.56742670551908403,0.99372391448626329,0,0
112,2.2400000000000002,0.10000000000000001,objective_evaluation_physical_gate,0.00097569715765845474,0.00097197608656958206,1,9.2514870507969175e-09,9.3109694445510548e-21,57,67,0,physical_gate_reached_during_objective_evaluation,57,67,1,0.30001767895216142,1.000077685734752,0.5611274760756555,0.99376661787314213,0,0
113,2.2600000000000002,0.10000000000000001,objective_evaluation_physical_gate,0.00096830713215995861,0.00096468857310939762,1,8.846275502622464e-09,1.0891530939962405e-20,59,69,0,physical_gate_reached_during_objective_evaluation,59,69,1,0.30001673504319376,1.0000745393125172,0.55493511605248025,0.99380869723681331,0,0
114,2.2800000000000002,0.10000000000000001,objective_evaluation_physical_gate,0.00096111879213559503,0.00095759629707200058,1,9.2624501416197679e-09,8.508314347408391e-21,58,68,0,physical_gate_reached_during_objective_evaluation,58,68,1,0.30001581537443528,1.0000714736924949,0.54885259545046527,0.99385016777475432,0,0
115,2.3000000000000003,0.10000000000000001,objective_evaluation_physical_gate,0.00095411966840534314,0.00095068759670781865,1,7.7794474596443213e-09,1.9658466726757323e-20,58,68,0,physical_gate_reached_during_objective_evaluation,58,68,1,0.30001491984467571,1.0000684885373115,0.54288221854893903,0.99389103947646329,0,0
116,2.3199999999999998,0.10000000000000001,objective_evaluation_physical_gate,0.00094729882412403731,0.00094395219286174498,1,9.0531701265249936e-09,9.0112377220106205e-21,60,69,0,physical_gate_reached_during_objective_evaluation,60,69,1,0.30001404798049247,1.0000655822688618,0.53702568890555857,0.99393131919274968,0,0
117,2.3399999999999999,0.10000000000000001,objective_evaluation_physical_gate,0.000940646577055071,0.00093738094300577896,1,7.1861261832390298e-09,1.9725232598118065e-20,58,66,0,physical_gate_reached_during_objective_evaluation,58,66,1,0.30001319918237107,1.0000627528887271,0.53128417520094928,0.99397101126081588,0,0
118,2.3599999999999999,0.10000000000000001,objective_evaluation_physical_gate,0.00093415427371188321,0.00093096563982980249,1,7.2335183819635203e-09,1.0023771161111957e-20,58,67,0,physical_gate_reached_during_objective_evaluation,58,67,1,0.30001237262070202,1.0000599976314903,0.52565834523501942,0.99401011962094166,0,0
119,2.3799999999999999,0.10000000000000001,objective_evaluation_physical_gate,0.0009278141151723415,0.00092469885614535898,1,8.1972416200420351e-09,1.3428022865923214e-20,58,68,0,physical_gate_reached_during_objective_evaluation,58,68,1,0.30001156750589103,1.0000573138651212,0.52014842816761642,0.9940486474261252,0,0
120,2.3999999999999999,0.10000000000000001,objective_evaluation_physical_gate,0.00092161901383712647,0.00091857381661356236,1,6.7399167848826492e-09,1.5236531661457251e-20,56,67,0,physical_gate_reached_during_objective_evaluation,56,67,1,0.30001078299827699,1.0000546987906966,0.51475425541838993,0.99408659825424905,0,0
121,2.4199999999999999,0.10000000000000001,objective_evaluation_physical_gate,0.0009155624810471396,0.00091258429724194062,1,9.1709360055403144e-09,8.969061969234791e-21,56,68,0,physical_gate_reached_during_objective_evaluation,56,68,1,0.3000100183233459,1.0000521498264554,0.50947530642615002,0.99412397578129896,0,0
122,2.4399999999999999,0.10000000000000001,objective_evaluation_physical_gate,0.00090963853775567424,0.00090672454548281335,1,7.7706597119621811e-09,1.260041133889272e-20,58,66,0,physical_gate_reached_during_objective_evaluation,58,66,1,0.30000927265608485,1.0000496642223025,0.50431073312192265,0.99416078484009229,0,0
123,2.46,0.10000000000000001,objective_evaluation_physical_gate,0.00090384164183420976,0.00090098921513098642,1,7.0956189330742183e-09,1.3258978538112629e-20,60,67,0,physical_gate_reached_during_objective_evaluation,60,67,1,0.30000854527270643,1.000047239565568,0.49925941349110203,0.99419703035565909,0,0
124,2.48,0.10000000000000001,objective_evaluation_physical_gate,0.00089816662977689669,0.00089537331393867658,1,6.0273867560495647e-09,1.6272292499901084e-20,60,68,0,physical_gate_reached_during_objective_evaluation,60,68,1,0.30000783545583959,1.0000448734649703,0.49431997245776482,0.99423271857946638,0,0
125,2.5,0.10000000000000001,objective_evaluation_physical_gate,0.00089260867025314642,0.00088987216197710924,1,8.466191208499424e-09,1.4065687877669108e-20,58,66,0,physical_gate_reached_during_objective_evaluation,58,66,1,0.30000714253870259,1.0000425636978618,0.48949081972742742,0.99426785652424965,0,0
126,2.52,0.10000000000000001,objective_evaluation_physical_gate,0.000887163226112853,0.00088448135737575963,1,7.1621760354116067e-09,1.2763922436029397e-20,59,67,0,physical_gate_reached_during_objective_evaluation,59,67,1,0.30000646588596208,1.0000403081464253,0.48477017484287055,0.99430245170194853,0,0
127,2.54,0.10000000000000001,objective_evaluation_physical_gate,0.00088182602392829277,0.00087919674888216229,1,5.808374501470278e-09,1.5484824634279662e-20,60,67,0,physical_gate_reached_during_objective_evaluation,60,67,1,0.30000580491472001,1.0000381048676303,0.48015609674645859,0.99433651285803504,0,0
128,2.5600000000000001,0.10000000000000001,objective_evaluation_physical_gate,0.00087659302895221449,0.00087401441309677272,1,7.6274830883962206e-09,7.2044885854305593e-21,58,68,0,physical_gate_reached_during_objective_evaluation,58,68,1,0.30000515906310976,1.0000359519885536,0.47564651593975321,0.99437004873145873,0,0
129,2.5800000000000001,0.10000000000000001,objective_evaluation_physical_gate,0.0008714604242552117,0.00086893063543280215,1,7.5981078813921181e-09,2.2203506743870292e-20,58,67,0,physical_gate_reached_during_objective_evaluation,58,67,1,0.30000452781797371,1.0000338477986372,0.47123924786362453,0.99440306944413026,0,0
130,2.6000000000000001,0.10000000000000001,objective_evaluation_physical_gate,0.00086642459406316636,0.00086394189492204957,1,9.8272065713690594e-09,1.1045732925203059e-20,56,62,0,physical_gate_reached_during_objective_evaluation,56,62,1,0.30000391068863713,1.0000317906622682,0.46693202062252503,0.99443558474133931,0,0
131,2.6200000000000001,0.10000000000000001,objective_evaluation_physical_gate,0.00086148210850096538,0.00085904485001565118,1,6.9900238431523021e-09,6.5478644737485756e-21,58,65,0,physical_gate_reached_during_objective_evaluation,58,65,1,0.30000330719885199,1.0000297789919232,0.46272249167256269,0.99446760549360191,0,0
132,2.6400000000000001,0.10000000000000001,objective_evaluation_physical_gate,0.00085662971145952771,0.00085423632732428549,1,5.3463863019193877e-09,1.0857224212309886e-20,59,69,0,physical_gate_reached_during_objective_evaluation,59,69,1,0.30000271692618491,1.0000278113794649,0.45860827329543574,0.9944991424154459,0,0
133,2.6600000000000001,0.10000000000000001,objective_evaluation_physical_gate,0.00085186430982303596,0.00084951331150026111,1,6.9480027242790054e-09,1.3860684280152268e-20,56,66,0,physical_gate_reached_during_objective_evaluation,56,66,1,0.30000213945434373,1.0000258864372265,0.4545869451787557,0.99453020668398107,0,0
134,2.6800000000000002,0.10000000000000001,objective_evaluation_physical_gate,0.00084718296353046422,0.00084487293582486192,1,6.8454242057465592e-09,1.0022822931609945e-20,58,66,0,physical_gate_reached_during_objective_evaluation,58,66,1,0.30000157438300395,1.0000240028307679,0.45065606755129051,0.99456080933149937,0,0
135,2.7000000000000002,0.10000000000000001,objective_evaluation_physical_gate,0.0008425828775347644,0.00084031247458205797,1,7.6550742744450741e-09,1.0560264036661602e-20,58,64,0,physical_gate_reached_during_objective_evaluation,58,64,1,0.30000102134646928,1.0000221593410785,0.44681319862391489,0.99459096191587604,0,0
136,2.7200000000000002,0.10000000000000001,objective_evaluation_physical_gate,0.00083806139310264177,0.00083582933467731501,1,8.5894942835492772e-09,1.1240240802026064e-20,57,66,0,physical_gate_reached_during_objective_evaluation,57,66,1,0.30000047997739787,1.000020354743663,0.44305590288518787,0.99462067545343913,0,0
137,2.7400000000000002,0.10000000000000001,objective_evaluation_physical_gate,0.00083361598160609242,0.00083142104969141618,1,8.2468266232933931e-09,4.5894079116081563e-21,58,69,0,physical_gate_reached_during_objective_evaluation,58,69,1,0.29999994993585688,1.0000185879053904,0.43938176422875957,0.99464996128828087,0,0
138,2.7600000000000002,0.10000000000000001,objective_evaluation_physical_gate,0.00082924423665026625,0.00082708527225348438,1,5.9915381524971855e-09,1.6859131033560123e-20,59,68,0,physical_gate_reached_during_objective_evaluation,59,68,1,0.29999943088774794,1.0000168577125785,0.43578839352232634,0.99467883050840866,0,0
139,2.7800000000000002,0.10000000000000001,objective_evaluation_physical_gate,0.00082494386860835632,0.0008228197687410138,1,9.5582690849642983e-09,8.4660105201746958e-21,57,63,0,physical_gate_reached_during_objective_evaluation,57,63,1,0.29999892251032861,1.000015163089399,0.43227343779396549,0.99470729402422042,0,0
140,2.8000000000000003,0.10000000000000001,objective_evaluation_physical_gate,0.00082071269845623374,0.00081862241329516423,1,7.4659133683103081e-09,9.7912924975379766e-21,57,68,0,physical_gate_reached_during_objective_evaluation,57,68,1,0.29999842450305564,1.0000135030340223,0.42883458522528434,0.99473536265404239,0,0
141,2.8199999999999998,0.10000000000000001,objective_evaluation_physical_gate,0.00081654865215800734,0.00081449118235363911,1,6.2361695935545026e-09,1.9153139889146425e-20,59,71,0,physical_gate_reached_during_objective_evaluation,59,71,1,0.29999793655783813,1.0000118765194597,0.42546956920717061,0.99476304681095762,0,0
142,2.8399999999999999,0.10000000000000001,objective_evaluation_physical_gate,0.00081244975508052233,0.00081042414920752385,1,5.5250513144498838e-09,9.8004713269943224e-21,57,65,0,physical_gate_reached_during_objective_evaluation,57,65,1,0.29999745838576525,1.0000102825826567,0.42217617848553846,0.99479035683243699,0,0
143,2.8599999999999999,0.10000000000000001,objective_evaluation_physical_gate,0.00080841412741924717,0.00080641947955158036,1,9.727482482607219e-09,5.4315878012320998e-21,58,68,0,physical_gate_reached_during_objective_evaluation,58,68,1,0.29999698970760408,1.0000087202928196,0.41895225262477453,0.99481730268388513,0,0
144,2.8799999999999999,0.10000000000000001,objective_evaluation_physical_gate,0.0008044399795135098,0.00080247542691435237,1,7.9091135097388801e-09,7.4564666341963682e-21,58,68,0,physical_gate_reached_during_objective_evaluation,58,68,1,0.29999653024376233,1.0000071887179565,0.41579569226333257,0.99484389401887208,0,0
145,2.8999999999999999,0.10000000000000001,objective_evaluation_physical_gate,0.00080052560618309131,0.00079859032713253857,1,7.0914231208878917e-09,5.3571332271225292e-21,59,71,0,physical_gate_reached_during_objective_evaluation,59,71,1,0.29999607972932857,1.0000056869750129,0.41270445290147667,0.9948701402397323,0,0
146,2.9199999999999999,0.10000000000000001,objective_evaluation_physical_gate,0.00079666938400258847,0.00079476259571045977,1,5.1854068691831675e-09,1.0909617431824738e-20,58,66,0,physical_gate_reached_during_objective_evaluation,58,66,1,0.29999563790338335,1.0000042141942411,0.40967655508861262,0.99489605043471696,0,0
147,2.9399999999999999,0.10000000000000001,objective_evaluation_physical_gate,0.00079286976612371154,0.00079099072276567412,1,6.1877140363070287e-09,7.9512653082257868e-21,58,67,0,physical_gate_reached_during_objective_evaluation,58,67,1,0.29999520450302231,1.0000027694992766,0.40671007940761494,0.99492163336327055,0,0
148,2.96,0.10000000000000001,objective_evaluation_physical_gate,0.00078912527831640617,0.00078727326917428736,1,6.2245613301558803e-09,6.933213172442498e-21,59,67,0,physical_gate_reached_during_objective_evaluation,59,67,1,0.2999947792939604,1.0000013521091544,0.40380316612605405,0.99494689744635778,0,0
149,2.98,0.10000000000000001,objective_evaluation_physical_gate,0.00078543451608411999,0.00078360886376370952,1,6.4347647620162944e-09,5.6688429573668498e-21,56,65,0,physical_gate_reached_during_objective_evaluation,56,65,1,0.29999436201952961,0.99999996116829881,0.40095402210192638,0.99497185091563545,0,0
150,3,0.10000000000000001,objective_evaluation_physical_gate,0.00078179614096261438,0.00077999619972546265,1,6.427909640147469e-09,6.3263409191984732e-21,57,64,0,physical_gate_reached_during_objective_evaluation,57,64,1,0.29999395244601262,0.99999859589763729,0.39816090972036489,0.9949965014855392,0,0
151,3.02,0.099901336421413578,objective_evaluation_physical_gate,0.00077617000888753076,0.00077438114262298751,1,6.3928938813532006e-09,8.7314929694788414e-21,59,66,0,physical_gate_reached_during_objective_evaluation,59,66,1,0.29999461171493647,1.0000007935019317,0.3954575531572187,0.99503052198002262,0,0
152,3.04,0.099605735065723899,objective_evaluation_physical_gate,0.00076696117988125825,0.0007649750789871883,1,8.9460341808813882e-09,8.5499209362524714e-21,58,66,0,physical_gate_reached_during_objective_evaluation,58,66,1,0.29999693793834092,1.0000085477253726,0.39290150982483052,0.99508602471786156,0,0
153,3.0600000000000001,0.099114362536434436,objective_evaluation_physical_gate,0.00075487572689364815,0.00075223377651497845,1,6.1115059375685169e-09,6.357555986918963e-21,65,72,0,physical_gate_reached_during_objective_evaluation,65,72,1,0.30000016754803766,1.0000193132929305,0.39053118733190623,0.99516573266448383,0,0
154,3.0800000000000001,0.098429158056431557,objective_evaluation_physical_gate,0.00074047166077295592,0.0007365712851347397,1,9.0366875441760155e-09,1.2927844425895524e-20,62,70,0,physical_gate_reached_during_objective_evaluation,62,70,1,0.30000383420015847,1.0000315356958909,0.38837145181256522,0.99526938501474227,0,0
155,3.1000000000000001,0.097552825814757688,objective_evaluation_physical_gate,0.0007241780861647469,0.00071835853520789677,1,8.0429696724306111e-09,8.2908479068297293e-21,65,72,0,physical_gate_reached_during_objective_evaluation,65,72,1,0.30000767632107772,1.0000443430058157,0.38643808475022728,0.9953956184748215,0,0
156,3.1200000000000001,0.096488824294412578,objective_evaluation_physical_gate,0.00070635531060259322,0.00069794926153057954,1,7.7695791933823873e-09,3.0982310725807622e-20,64,71,0,physical_gate_reached_during_objective_evaluation,64,71,1,0.30001154147553982,1.0000572270956565,0.38474158717269569,0.99554260855884269,0,0
157,3.1400000000000001,0.095241352623300968,objective_evaluation_physical_gate,0.0006873324245218952,0.00067569606269588412,1,9.891101116308711e-09,1.3893086103265052e-20,64,71,0,physical_gate_reached_during_objective_evaluation,64,71,1,0.30001533523778884,1.0000698732069906,0.38328974343216721,0.99570830091799845,0,0
158,3.1600000000000001,0.093815334002193176,objective_evaluation_physical_gate,0.00066742430204729235,0.00065195599692917524,1,9.375243648662479e-09,1.4857477871487296e-20,62,68,0,physical_gate_reached_during_objective_evaluation,62,68,1,0.30001899494980305,1.0000820724758284,0.38208917233989542,0.99589050089405307,0,0
159,3.1800000000000002,0.092216396275100754,objective_evaluation_physical_gate,0.00064693653371055912,0.00062708974235493517,1,7.8051057041374532e-09,2.4023441453812961e-20,66,73,0,physical_gate_reached_during_objective_evaluation,66,73,1,0.30002247561239653,1.0000936749020704,0.38114616883580649,0.99608691749012424,0,0
160,3.2000000000000002,0.090450849718747353,objective_evaluation_physical_gate,0.00062616431716749389,0.00060145743583154589,1,9.687848135481378e-09,2.9685986027575899e-20,62,69,0,physical_gate_reached_during_objective_evaluation,62,69,1,0.30002574252810638,1.0001045648253375,0.38046712870172178,0.99629519078028506,0,0
161,3.2200000000000002,0.088525662138789443,objective_evaluation_physical_gate,0.00060538867618920922,0.00057541304496765329,1,7.7521539662862507e-09,8.555263717068291e-21,64,70,0,physical_gate_reached_during_objective_evaluation,64,70,1,0.30002876722790722,1.000114647347099,0.38005867324350434,0.99651291843602963,0,0
162,3.2400000000000002,0.086448431371070555,objective_evaluation_physical_gate,0.00058487177535241708,0.0005492982942728043,1,6.8285427092495834e-09,2.571209400028891e-20,64,72,0,physical_gate_reached_during_objective_evaluation,64,72,1,0.30003152539736766,1.00012384141773,0.37992766511347598,0.99673768207945612,0,0
163,3.2600000000000002,0.084227355296434422,objective_evaluation_physical_gate,0.00056485223722333984,0.00052343672287548046,1,4.6327588850147465e-09,1.6975846971247535e-20,67,74,0,physical_gate_reached_during_objective_evaluation,67,74,1,0.30003399579784884,1.0001320762404402,0.38008110091919295,0.99696707489830172,0,0
164,3.2800000000000002,0.08187119948743446,objective_evaluation_physical_gate,0.00054554095392653668,0.00049812821243093463,1,9.8843164274090574e-09,3.669966962960249e-20,63,69,0,physical_gate_reached_during_objective_evaluation,63,69,1,0.30003615971732273,1.0001392894406325,0.38052596553327472,0.99719873063757214,0,0
165,3.3000000000000003,0.079389262614623632,objective_evaluation_physical_gate,0.00052711757216381103,0.0004736441567348064,1,4.1602463054134964e-09,4.1854972714716662e-20,69,77,0,physical_gate_reached_during_objective_evaluation,69,77,1,0.30003800077802062,1.0001454264247212,0.38126904267128009,0.99743035196331442,0,0
166,3.3200000000000003,0.076791339748949791,objective_evaluation_physical_gate,0.00050972787549905885,0.00045022344264513574,1,4.8857725699131972e-09,2.6260406303209846e-20,68,76,0,physical_gate_reached_during_objective_evaluation,68,76,1,0.30003950490423215,1.0001504402727917,0.38231675439802537,0.99765973885432957,0,0
167,3.3399999999999999,0.074087683705085783,objective_evaluation_physical_gate,0.00049348203852315445,0.00042806930022162225,1,6.7646042880970754e-09,3.6588088904566537e-20,67,76,0,physical_gate_reached_during_objective_evaluation,67,76,1,0.30004066039730365,1.0001542919886,0.38367494281310438,0.99788481472864554,0,0
168,3.3599999999999999,0.071288964578253664,objective_evaluation_physical_gate,0.0004784538876297053,0.00040734710310390266,1,5.7369505880544791e-09,3.3277409165431555e-20,68,75,0,physical_gate_reached_during_objective_evaluation,68,75,1,0.30004145797445353,1.0001569506289609,0.38534869484420831,0.99810365105078536,0,0
169,3.3799999999999999,0.068406227634233915,objective_evaluation_physical_gate,0.00046468106003688089,0.00038818310347316966,1,7.8689368946019456e-09,2.6786834170055743e-20,69,75,0,physical_gate_reached_during_objective_evaluation,69,75,1,0.3000418909639137,1.0001583939542302,0.38734215638338776,0.99825799181980701,0,0
170,3.3999999999999999,0.065450849718747386,objective_evaluation_physical_gate,0.0004521661038982948,0.0003706641249842102,1,7.9680719667382325e-09,3.3930699094664945e-20,70,76,0,physical_gate_reached_during_objective_evaluation,70,76,1,0.30004195529876226,1.0001586084077474,0.38965836553120153,0.99837078294991333,0,0
171,3.4199999999999999,0.062434494358242755,objective_evaluation_physical_gate,0.0004408784614254796,0.00035483817876116468,1,7.4429758433708726e-09,3.5673260347295279e-20,68,75,0,physical_gate_reached_during_objective_evaluation,68,75,1,0.30004164971921976,1.0001575897901687,0.39229909120476097,0.99847718951806164,0,0
172,3.4399999999999999,0.059369065729286241,objective_evaluation_physical_gate,0.00043075714710589906,0.00034071589068212642,1,9.0209228737171653e-09,5.9465711609618805e-20,69,79,0,physical_gate_reached_during_objective_evaluation,69,79,1,0.30004097567943394,1.0001553429487444,0.39526469141656334,0.9985765799188594,0,0
173,3.46,0.05626666167821523,objective_evaluation_physical_gate,0.00042171419302962056,0.0003282727399963673,1,7.1310650722746334e-09,5.8255716077418478e-20,67,76,0,physical_gate_reached_during_objective_evaluation,67,76,1,0.30003993753280611,1.0001518823950843,0.39855398505280509,0.99866847669804437,0,0
174,3.48,0.053139525976465679,objective_evaluation_physical_gate,0.00041363854354476218,0.00031745191257005669,1,8.4355636535700628e-09,3.3956616650868056e-20,66,73,0,physical_gate_reached_during_objective_evaluation,66,73,1,0.3000385422452882,1.0001472313494635,0.40216413273406798,0.99875255675800234,0,0
175,3.5,0.050000000000000003,objective_evaluation_physical_gate,0.00040640041190070897,0.00030816772274602121,1,6.1550498236163825e-09,1.4314875920219167e-20,67,74,0,physical_gate_reached_during_objective_evaluation,67,74,1,0.30003679974460246,1.0001414229049101,0.40609053930546785,0.99880035681780643,0,0
176,3.52,0.046860474023534333,objective_evaluation_physical_gate,0.00039985587048639164,0.00030030944049948255,1,5.7175030905528421e-09,4.0115903614085316e-20,67,75,0,physical_gate_reached_during_objective_evaluation,67,75,1,0.3000347224710585,1.000134498529901,0.41032677620620517,0.9988122617496189,0,0
177,3.54,0.043733338321784783,objective_evaluation_physical_gate,0.00039385157935606548,0.0002937454007195902,1,7.1756510927579135e-09,2.5007297112670429e-20,66,73,0,physical_gate_reached_during_objective_evaluation,66,73,1,0.30003232543651498,1.0001265082649029,0.41486451009092778,0.99881867946651237,0,0
178,3.5600000000000001,0.040630934270713764,objective_evaluation_physical_gate,0.00038822940865418972,0.00028832723720441513,1,9.6732004070134619e-09,4.791432288478183e-20,68,77,0,physical_gate_reached_during_objective_evaluation,68,77,1,0.30002962596618538,1.000117509861711,0.41969346113686301,0.99882030089268159,0,0
179,3.5800000000000001,0.037565505641757257,objective_evaluation_physical_gate,0.00038283101577363189,0.00028389420607246555,1,7.9962010269693062e-09,4.5840888950840605e-20,66,72,0,physical_gate_reached_during_objective_evaluation,66,72,1,0.3000266436350072,1.0001075685713403,0.42480136586579698,0.99881787874558281,0,0
180,3.6000000000000001,0.034549150281252626,objective_evaluation_physical_gate,0.00037750202971219597,0.00028027736446441113,1,6.3476383601861582e-09,5.5036171922901509e-20,68,76,0,physical_gate_reached_during_objective_evaluation,68,76,1,0.30002339995788524,1.0000967561114855,0.43017397867604612,0.99881220772146329,0,0
181,3.6200000000000001,0.031593772365766097,objective_evaluation_physical_gate,0.00037209591053340477,0.00027730361489264983,1,6.5489763806266016e-09,3.6902840493873666e-20,66,75,0,physical_gate_reached_during_objective_evaluation,66,75,1,0.30001991815520818,1.0000851498848937,0.43579508112471921,0.99880410529013919,0,0
182,3.6400000000000001,0.02871103542174637,objective_evaluation_physical_gate,0.00036647742032471268,0.00027479953307402323,1,8.3088754168158772e-09,4.6748426218577717e-20,67,78,0,physical_gate_reached_during_objective_evaluation,67,78,1,0.30001622293745484,1.0000728322613726,0.44164651904710905,0.99879439269600001,0,0
183,3.6600000000000001,0.02591231629491423,objective_evaluation_physical_gate,0.00036052547027881859,0.00027259483739068335,1,7.5282227242397663e-09,4.6224778162572646e-20,66,75,0,physical_gate_reached_during_objective_evaluation,66,75,1,0.30001234019409323,1.0000598895407671,0.44770826195412883,0.99878387745802577,0,0
184,3.6800000000000002,0.023208660251050159,objective_evaluation_physical_gate,0.00035413556789864965,0.00027052559415898452,1,6.8741274604995865e-09,6.4132639690423981e-20,69,79,0,physical_gate_reached_during_objective_evaluation,69,79,1,0.30000829678343494,1.0000464112524619,0.45395848437469066,0.99871148841787072,0,0
185,3.7000000000000002,0.020610737385376332,objective_evaluation_physical_gate,0.00034722166574205815,0.0002684370442636431,1,8.1950892289017074e-09,4.054370034054208e-20,67,76,0,physical_gate_reached_during_objective_evaluation,67,76,1,0.30000412012756184,1.0000324888051104,0.46037368380461163,0.99864145525093218,0,0
186,3.7200000000000002,0.018128800512565497,objective_evaluation_physical_gate,0.0003397175384075126,0.00026618610721951632,1,8.9269489071519059e-09,3.1441480382674428e-20,67,75,0,physical_gate_reached_during_objective_evaluation,67,75,1,0.29999983806350938,1.0000182149905716,0.46692880096035883,0.99857670228433382,0,0
187,3.7400000000000002,0.015772644703565548,objective_evaluation_physical_gate,0.0003315776774008907,0.00026364354632099304,1,9.8568681412207917e-09,3.4806708016028716e-20,67,78,0,physical_gate_reached_during_objective_evaluation,67,78,1,0.29999547849632563,1.0000036828274166,0.47359737593039902,0.99851806198019211,0,0
188,3.7600000000000002,0.013551568628929402,objective_evaluation_physical_gate,0.00032277776314796345,0.00026069583037135362,1,7.535392308471956e-09,3.7953052447207899e-20,70,77,0,physical_gate_reached_during_objective_evaluation,70,77,1,0.29999106915528989,0.99998898474830988,0.48035172154844413,0.99846627398749832,0,0
189,3.7800000000000002,0.011474337861210515,objective_evaluation_physical_gate,0.00031331473868587275,0.00025724668330418882,1,9.5867364375356583e-09,2.5056528210140688e-20,68,76,0,physical_gate_reached_during_objective_evaluation,68,76,1,0.29998663734314834,0.99997421176411239,0.48716310903266175,0.99842197823807943,0,0
190,3.8000000000000003,0.0095491502812526056,objective_evaluation_physical_gate,0.00030320651819086715,0.00025321834992129706,1,8.5766308702133596e-09,4.4308490594015684e-20,68,75,0,physical_gate_reached_during_objective_evaluation,68,75,1,0.29998220976827777,0.99995945290441635,0.4940019638046162,0.99838571086403638,0,0
191,3.8200000000000003,0.007783603724899224,objective_evaluation_physical_gate,0.00029249140385183931,0.0002485525874643509,1,7.2466953505517584e-09,6.7243834856193247e-20,69,75,0,physical_gate_reached_during_objective_evaluation,69,75,1,0.29997781222242365,0.99994479414331916,0.50083807885055309,0.99835790154393456,0,0
192,3.8399999999999999,0.0061846659978068265,objective_evaluation_physical_gate,0.00028122726126477766,0.00024321140532312658,1,6.9972093968782868e-09,3.2068781485174754e-20,67,74,0,physical_gate_reached_during_objective_evaluation,67,74,1,0.29997346954809284,0.99993031829072998,0.50764082991498927,0.99833887183350734,0,0
193,3.8599999999999999,0.0047586473766990326,objective_evaluation_physical_gate,0.00026949039001597757,0.00023717750552261166,1,5.561160601344195e-09,3.2712440882222639e-20,70,78,0,physical_gate_reached_during_objective_evaluation,70,78,1,0.29996920534718369,0.99991610402111886,0.51437938092068702,0.9983288354988139,0,0
